time,x,y,z,abs,file,roadtype,weight,weather,makers,second
14.32733825,0.4350164358,0.04984444365,0.08752814054,0.4465254118,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.33738625,0.1525593016,-0.1859591456,-0.06482047856,0.2491121008,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.34743425,-0.4998421038,0.09103456959,0.002305557132,0.5080696184,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.35748225,-0.5941567421,0.4211058001,-0.2619593543,0.7739347727,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.36753025,-0.1940741307,-0.1604106139,0.1815583849,0.3104187178,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.37757825,-0.04721298647,-0.1967134908,0.08228143394,0.2183929896,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.38762525,-0.002640415295,0.07026847556,0.04489375234,0.08342709062,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.39767325,-0.01672316924,0.04174531907,-0.1193340701,0.1275262966,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.40772125,-0.1054573848,-0.1365778014,-0.03597674847,0.1762642399,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.41776925,-0.2344571947,0.06654146031,-0.3066782749,0.3917263157,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.42781725,-0.02235473684,-0.1281120564,-0.2248909307,0.2597852266,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.43786525,0.0481610394,-0.2239977685,-0.3808999068,0.444498847,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.44791325,-0.07229335721,0.0270172061,-0.2219626451,0.2349971802,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.45796125,-0.2639107894,0.09118250415,-0.207142877,0.3476655366,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.46800825,-0.2685191993,-0.4012794998,-0.06793938339,0.4875895376,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.47805625,-0.2458200889,-0.2441412802,-0.04644384921,0.3495561642,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.48810425,-0.2423181549,0.1866616885,0.1397274041,0.3362802724,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.49815225,-0.2196265362,-0.1133107071,0.1984983534,0.316980643,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.50820025,-0.276068375,-0.513034409,0.3062707239,0.6581943549,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.51824825,-0.3893156215,-0.08882373735,0.2148261184,0.4534386073,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.52829625,-0.351208038,0.09025338158,0.260053162,0.4462290958,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.53834325,-0.3395080519,-0.4073981725,0.1336065388,0.5468909356,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.54839125,-0.3493193874,-0.3429905073,0.1652750587,0.5167033652,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.55843925,-0.4292106257,0.185159685,-0.06781659186,0.472339878,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.56848725,-0.2695347693,-0.1473656219,0.1490513742,0.341440962,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.57853525,-0.1567436787,-0.3189132813,-0.007261072397,0.3554250764,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.58858325,-0.1079544931,-0.01132883415,-0.02917175889,0.1123988727,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.59863125,0.01082328754,0.09457900554,-0.01510978997,0.09638795358,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.60867825,0.05329298526,-0.2083583669,-0.01250719428,0.2154292953,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.61872625,0.0818157763,-0.2268829308,-0.1902578723,0.3071933325,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.62877425,0.2913917163,0.05387361377,-0.1945462203,0.3544851625,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.63882225,0.3355144767,0.0998625496,-0.3686926746,0.5084061184,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.64887025,0.3969613311,-0.2489536849,-0.2103752178,0.5136282389,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.65891825,0.3929553305,-0.1177642389,-0.3330708522,0.5284112984,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.66896625,0.3409008586,0.1642076495,-0.2918532443,0.4778659475,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.67901325,0.3435668235,-0.0741454719,-0.1651762408,0.3883540958,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.68906125,0.2469733426,-0.2206117921,-0.08232821167,0.3412379363,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.69910925,0.03972616587,0.01771604016,-0.01849532783,0.04726630391,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.70915725,-0.07122451359,-0.003708450347,0.1062713903,0.1279855161,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.71920525,-0.1228866556,-0.226550809,0.2440966952,0.3549783033,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.72925325,-0.1333535188,-0.07203491941,0.2726714534,0.3119646007,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.73930158,-0.06017788069,0.04380836293,0.2883437455,0.2977963491,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.74934858,-0.01006784555,-0.09310857698,0.263759712,0.2798923977,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.75939658,-0.005491960756,-0.09961535856,0.2243518174,0.2455343545,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.76944458,0.01782443292,0.01509180978,0.1203930008,0.1226374648,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.77949258,0.01858636167,0.006350222379,0.04532352269,0.04939635486,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.78954058,-0.01989025421,-0.1494453304,0.0669880414,0.1649755335,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.79958858,-0.07573043279,-0.1513059144,0.06026666701,0.1796124977,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.80963658,-0.1051189407,-0.07449849755,0.001001628041,0.1288449498,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.81968358,-0.1922443908,-0.1504209383,-0.09194746614,0.2608422914,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.82973158,-0.2057591334,-0.2409431456,-0.1146761781,0.336958523,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.83977958,-0.2345988801,-0.1001110563,-0.1844474941,0.3147693381,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.84982758,-0.2256058624,-0.0875247784,-0.2510847026,0.348714955,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.85987558,-0.1554378128,-0.1555987939,-0.2162265265,0.3084247219,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
14.86992358,-0.1314310822,-0.1081068313,-0.2583147848,0.3093343569,Brug_0_second_14.csv,wood,0.0,Dry,Laurence & Doris,14
-0.003078041671,-0.1998949243,-0.02821829729,-0.08815437734,0.220284923,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.006969958325,-0.2567574885,0.01752227806,-0.02078626692,0.2581927711,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.01701795832,-0.3102944123,-0.05504561506,-0.05501118958,0.3199044748,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.02706695833,-0.2922687255,-0.1271960901,0.1227605385,0.3415699095,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.03711495832,-0.386370379,-0.1103386404,0.1581999278,0.4318378197,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.04716295833,-0.5227604848,-0.04157589599,0.1305917144,0.5404269381,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.05721095833,-0.4535733421,0.03652931035,0.01092786133,0.4551731378,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.06725895833,-0.2956255024,0.0713171006,-0.02578972936,0.3051977664,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.07730695832,-0.3829071828,0.07978942372,-0.2827035213,0.4826028841,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.08735495833,-0.4507992037,0.1342006159,-0.2079088622,0.5142526834,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.09740295833,-0.5192676505,0.08099541195,-0.03764203548,0.5268928472,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1074509583,-0.4653613289,0.003737320974,-0.06510289907,0.4699079925,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1174989583,-0.3495223588,0.05813126385,-0.01490162909,0.3546366898,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1275469583,-0.2913810451,0.1462842525,-0.08878996968,0.3379136793,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1375949583,-0.2880375341,0.1330721033,-0.1514323604,0.3515758318,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1476429583,-0.2455712899,0.02848631904,-0.0958183229,0.2651374734,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1576919583,-0.1966810022,-0.0002085263282,-0.0418315655,0.2010804316,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1677399583,-0.157553445,-0.0198732242,-0.0001058346033,0.1588019026,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1777879583,-0.1307862805,-0.04189661577,0.04714200675,0.1451989889,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1878359583,-0.1068949593,-0.01654177308,0.006375219226,0.1083549999,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.1978839583,-0.05032669276,-0.05691226557,0.01695867956,0.07784201172,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2079319583,0.01322260112,-0.03077163018,-0.0264797008,0.04269549109,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2179799583,0.02952314001,-0.01501323782,-0.03171880603,0.04585952204,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2280279583,0.03390325271,-0.01444357283,-0.04355473995,0.0570531569,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2380759583,0.05680928148,0.004193549976,0.004617546201,0.05715069603,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2481239583,0.1052483469,0.003124167323,-0.001988638043,0.1053134826,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2581719583,0.1577185923,-0.0002650981396,0.02043017149,0.1590365258,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2682199583,0.1545117234,0.0438593068,0.003024764657,0.1606445165,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2782689583,0.1416183937,0.04309558734,0.001931920052,0.1480430052,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2883169583,0.1288980318,0.01397725739,-0.03255144954,0.1336774596,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.2983649583,0.07210018896,0.003659626096,-0.08200018287,0.109251362,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3084129583,0.04203391571,0.004128353521,-0.1170840615,0.1244691561,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3184609583,0.02978728797,-0.005624729097,-0.120877735,0.1246208126,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3285089583,0.02744690336,-0.01442091487,-0.09053302467,0.09569495204,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3385569583,0.05131637055,-0.005757826343,-0.01019403577,0.05263497712,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3486049583,0.05067832969,-0.008389731199,0.06701493859,0.08443744835,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3586529583,0.01114292923,-0.02108198985,0.06352882862,0.06785666684,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3687009583,-0.01190226328,-0.02049799919,0.06242487431,0.06677347358,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3787489583,-0.03973394997,0.00144557789,-0.02295675337,0.04591175232,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3887969583,-0.03613027442,0.02424189828,-0.08424083591,0.09481342097,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.3988449583,-0.02465577152,0.008769580945,-0.09705325484,0.1005193857,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4088939583,-0.02223082155,-0.0001791440696,-0.0791677916,0.08223004771,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4189419583,-0.04903844152,-0.01104919106,-0.05754069507,0.07640539875,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4289899583,-0.05476271946,-0.0104882969,0.0217048645,0.0598336106,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4390375,-0.0359440406,0.006963010579,0.04900259078,0.0611695306,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4490855,-0.000737041533,-0.02206673406,0.06176940143,0.06559682108,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4591335,0.03215844356,-0.0353801132,0.02859346926,0.05570910506,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4691815,0.07202413861,-0.03207358584,-0.03825073063,0.08763167147,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4792295,0.06291826967,-0.00324264653,-0.09058155656,0.1103369467,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4892775,0.07373967513,0.002038266286,-0.1054861093,0.12872068,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.4993255,0.09711563732,-0.01967544213,-0.06650389194,0.1193370759,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5093735,0.1093195073,-0.02993847504,-0.02842331529,0.1168544043,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5194215,0.09592711765,-0.05408323646,0.07477536321,0.1331103426,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5294705,0.09191779152,-0.04842978291,0.1131523937,0.1536157169,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5395185,0.1081616855,-0.03508972585,0.1222068071,0.1669273578,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5495665,0.09090713684,-0.06051393114,0.05612449944,0.1227843753,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5596145,0.03319533762,-0.06120631456,-0.1009697199,0.1226500213,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5696625,-0.06011124071,0.01047514066,-0.227819801,0.2358494256,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5797105,-0.1005685278,0.08120890841,-0.2537913787,0.2848139384,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5897585,-0.1026730504,0.05919194877,-0.1869547802,0.2213538613,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.5998065,-0.04748242434,-0.007005841434,-0.03286193669,0.05816845639,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6098545,-0.02144236106,-0.02138619125,0.08410342634,0.08938976645,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6199025,0.009952947758,-0.0006368348747,0.1388058829,0.139163716,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6299505,0.04246167608,0.003631632552,0.1385708249,0.1449760539,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6399985,0.03897574883,-0.01737120062,0.0501609242,0.06585579643,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6500465,0.01785297465,-0.006824358478,-0.03883720636,0.04328543832,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6600955,0.02035309788,0.02808943927,-0.1005954981,0.1064082677,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6701435,0.01284435935,0.03405681521,-0.1069812423,0.1130036744,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6801915,0.003514870964,-0.01049757935,-0.06758504212,0.06848570222,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.6902395,-0.01769615963,0.01634545282,-0.02669721723,0.03595927281,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7002875,0.0003408561274,0.03935453877,0.01610206246,0.04252260952,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7103355,0.0467342731,0.06390721656,0.02567103088,0.08322996118,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7203835,0.07301111206,0.02676694527,0.01966009319,0.08020979434,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7304315,0.09815750152,0.006446335986,-0.008664988875,0.09874984752,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7404795,0.09557796579,-0.01295070559,-0.03982713997,0.1043507039,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7505275,0.08427467667,0.02013576418,-0.09868228912,0.1313235101,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7605755,0.08050468437,0.01204628751,-0.1307612836,0.1540280187,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7706235,0.07502354097,-0.02241259687,-0.09561600924,0.1235851019,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7806725,0.07509476736,0.02829343401,-0.06332417607,0.1022237437,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.7907205,0.06398527689,0.03201906055,0.01087523639,0.07237131106,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8007685,0.0905383968,-0.03489267468,0.03836475134,0.1043386515,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8108165,0.1141098753,-0.0505433321,0.01677390754,0.1259248031,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8208645,0.08367453307,-0.06132165089,0.01090564191,0.1043106197,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8309125,0.02315789759,-0.04304756708,-0.01784979522,0.05203841314,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8409605,-0.0323061223,-0.01321828879,-0.071155352,0.07925586927,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8510085,-0.05135156348,-0.05711194798,-0.04946101248,0.09135178942,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8610565,-0.05975657053,-0.07395704538,-0.03689300716,0.1019881673,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8711045,-0.07397557374,-0.03282334507,-0.01833569884,0.08298165667,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8811525,-0.1002515722,-0.02742132179,0.03196497381,0.108738522,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.8912005,-0.1484977891,-0.01171803944,0.01460049748,0.1496732452,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9012485,-0.1448308539,0.01251998506,0.01279487729,0.1459329818,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9112975,-0.1217396512,-0.04518267788,0.07195583582,0.1484576012,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9213455,-0.1099249865,-0.07376474507,0.07168394029,0.1505434408,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9313935,-0.1263590612,-0.08210338622,0.06033858776,0.1623216669,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9414415,-0.149379403,-0.0396905344,0.002597333193,0.1545842511,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9514895,-0.1982643551,-0.02701961808,0.01028993011,0.2003614158,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9615375,-0.2447173406,-0.05621403493,-0.01433035612,0.2514994108,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9715855,-0.3133267052,-0.07085889816,-0.07694818854,0.3303265527,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9816335,-0.3004470799,0.04518640548,-0.09796483576,0.3192293346,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
0.9916815,-0.2082963134,0.1023654503,-0.07126469493,0.2427852885,Brug_0.5_second_0.csv,wood,0.5,Dry,Laurence & Doris,0
1.0017295,-0.1015805347,0.04478280142,-0.02779824793,0.1144414563,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0117775,-0.05574092209,0.05733392291,0.006834810376,0.08025549043,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0218255,-0.04957189031,0.08387012243,0.04012300909,0.1053633029,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0318745,-0.1019744908,0.1253447885,-0.03918043792,0.1662685163,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0419225,-0.1096881377,0.1041444656,-0.106669001,0.1850833138,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0519705,-0.02134979233,0.08912421115,-0.124481374,0.1545786244,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0620185,0.07516113326,0.04037765533,-0.1190756232,0.1464873886,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0720665,0.1280239827,-0.02779817484,-0.08686565101,0.1571894399,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0821145,0.1679925522,-0.0001898883283,-0.01560095608,0.1687155105,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.0921625,0.1610605319,-0.00341440849,0.06719386339,0.17454847,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1022105,0.1243636257,-0.02219113357,0.1234803307,0.1766526249,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1122585,0.09243183486,-0.1024853182,0.1230499756,0.1849004625,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1223065,0.07011571705,-0.1543208849,0.06260672271,0.1806951882,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1323545,0.09255214132,-0.0896956303,0.001271769404,0.1288907381,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1424025,0.1026611001,-0.107744377,0.0396219027,0.1540066474,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1524505,0.08823974669,-0.1564354574,-0.03052538931,0.1821815156,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1624995,0.09118045762,-0.1289275968,-0.0002251178026,0.1579121647,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1725475,0.1067317855,-0.08563853972,0.07510222256,0.1560960517,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1825955,0.1336408181,-0.09034905665,0.0736579603,0.1773367289,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.1926435,0.1572898087,-0.1226183049,0.116518051,0.2309800616,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2026915,0.1914330896,-0.1407981024,0.1448425484,0.2782985757,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2127395,0.2436808851,-0.1333692149,0.2402311009,0.3672583601,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2227875,0.3089345692,-0.1813478851,0.3395384574,0.4935726771,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2328355,0.2670308637,-0.4152871627,0.5122535133,0.7114580603,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2428835,0.1347453571,-0.6070645802,0.5263961738,0.8147248908,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2529315,-0.04148095183,-0.6648535627,0.4199967295,0.7874948774,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2629795,-0.2211843076,-0.6578178274,0.2882624692,0.7514932089,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2730275,-0.347088163,-0.4389243858,-0.03612585247,0.5607404806,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2830765,-0.3770138472,-0.2672486725,-0.6422108048,0.7911990974,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.2931245,-0.3281057621,-0.009772963151,-1.244054772,1.286631718,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3031725,-0.5738120496,0.1997535313,-1.089291252,1.247283919,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3132205,-0.6465889075,0.2121749908,-0.7050093162,0.979864061,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3232685,-0.5219455656,-0.2623957758,-0.5334438229,0.7911011495,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3333165,0.1238349643,-0.5776802751,0.5224381936,0.7886642281,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3433645,0.3152174755,0.4659649808,0.406290856,0.6939435711,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3534125,0.4345611204,0.4442204283,0.5021337372,0.7989452086,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3634605,0.3676984287,-0.1467108069,0.4825689536,0.6241786526,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
1.3735085,0.3477008781,0.1969132463,0.0343453753,0.4010615065,Brug_0.5_second_1.csv,wood,0.5,Dry,Laurence & Doris,1
